ID,prob_admiration,prob_amusement,prob_approval,prob_caring,prob_curiosity,prob_excitement,prob_desire,prob_gratitude,prob_joy,prob_love,prob_pride,prob_optimism,prob_relief,prob_anger,prob_annoyance,prob_disappointment,prob_disapproval,prob_disgust,prob_embarrassment,prob_fear,prob_grief,prob_nervousness,prob_remorse,prob_sadness,prob_confusion,prob_realization,prob_surprise,prob_neutral,positive_emotion,negative_emotion,ambiguous_emotion
339905,0.25,0.0,0.09,0.0,0.0,0.01,0.0,0.02,0.04,0.14,0.0,0.0,0.0,0.0,0.02,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.3,0.55,0.1,0.31
292974,0.14,0.07,0.1,0.0,0.01,0.02,0.01,0.0,0.13,0.04,0.0,0.02,0.0,0.01,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.28,0.54,0.12,0.32
27680,0.18,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.56,0.27,0.1,0.59
929,0.16,0.09,0.1,0.0,0.01,0.01,0.01,0.0,0.16,0.04,0.0,0.01,0.0,0.01,0.04,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.26,0.59,0.1,0.29
13642,0.21,0.02,0.11,0.0,0.01,0.02,0.01,0.01,0.09,0.05,0.0,0.02,0.0,0.0,0.03,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.01,0.22,0.55,0.13,0.28
369270,0.15,0.02,0.1,0.0,0.01,0.01,0.01,0.0,0.07,0.02,0.0,0.02,0.0,0.0,0.03,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.38,0.41,0.13,0.43
2638,0.26,0.01,0.12,0.0,0.01,0.02,0.0,0.0,0.09,0.04,0.0,0.02,0.0,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.25,0.57,0.1,0.31
150761,0.21,0.04,0.12,0.0,0.01,0.04,0.02,0.01,0.13,0.01,0.0,0.05,0.01,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.22,0.65,0.08,0.26
135812,0.23,0.04,0.07,0.0,0.01,0.01,0.01,0.0,0.09,0.06,0.0,0.01,0.0,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.36,0.53,0.08,0.37
229543,0.15,0.02,0.1,0.0,0.02,0.01,0.0,0.0,0.04,0.01,0.0,0.01,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.45,0.36,0.12,0.49
298086,0.22,0.04,0.08,0.0,0.01,0.02,0.02,0.01,0.13,0.05,0.0,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.31,0.61,0.04,0.33
152053,0.22,0.01,0.08,0.0,0.01,0.01,0.01,0.0,0.05,0.03,0.0,0.03,0.0,0.01,0.04,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.3,0.45,0.18,0.35
176193,0.29,0.04,0.1,0.0,0.0,0.02,0.02,0.03,0.1,0.07,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.26,0.68,0.03,0.28
277629,0.13,0.05,0.09,0.0,0.01,0.01,0.01,0.0,0.11,0.04,0.0,0.02,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.42,0.47,0.05,0.46
8658,0.04,0.01,0.15,0.01,0.02,0.01,0.0,0.01,0.04,0.02,0.0,0.01,0.0,0.05,0.05,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.41,0.32,0.23,0.44
34096,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.81,0.08,0.03,0.86
365727,0.18,0.1,0.07,0.0,0.0,0.01,0.02,0.0,0.2,0.02,0.0,0.02,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.24,0.62,0.08,0.26
4082,0.14,0.06,0.15,0.0,0.02,0.01,0.0,0.0,0.09,0.05,0.0,0.01,0.0,0.02,0.05,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.28,0.53,0.14,0.3
298619,0.21,0.02,0.08,0.0,0.01,0.01,0.0,0.0,0.05,0.04,0.0,0.02,0.0,0.0,0.03,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.01,0.32,0.44,0.14,0.38
113518,0.2,0.05,0.13,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.02,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.4,0.46,0.11,0.41
3543,0.31,0.01,0.14,0.0,0.02,0.03,0.0,0.0,0.01,0.03,0.0,0.03,0.0,0.0,0.02,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.19,0.58,0.11,0.25
163724,0.09,0.02,0.1,0.0,0.0,0.03,0.02,0.0,0.07,0.03,0.0,0.01,0.0,0.0,0.02,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.4,0.37,0.17,0.43
338985,0.12,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.66,0.26,0.02,0.68
13240,0.31,0.0,0.18,0.0,0.07,0.01,0.0,0.0,0.01,0.07,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.06,0.21,0.66,0.02,0.3
330196,0.17,0.07,0.07,0.0,0.01,0.02,0.0,0.01,0.27,0.04,0.01,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.26,0.7,0.01,0.27
140933,0.19,0.04,0.1,0.0,0.01,0.01,0.01,0.01,0.11,0.04,0.0,0.02,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.31,0.54,0.08,0.36
29109,0.18,0.04,0.12,0.0,0.01,0.01,0.01,0.01,0.1,0.05,0.0,0.02,0.0,0.01,0.03,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.25,0.55,0.16,0.29
105134,0.2,0.04,0.1,0.01,0.01,0.04,0.02,0.01,0.11,0.06,0.0,0.03,0.0,0.01,0.03,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.2,0.63,0.12,0.24
801,0.29,0.04,0.15,0.0,0.0,0.01,0.0,0.01,0.07,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.3,0.59,0.04,0.35
139471,0.18,0.03,0.08,0.01,0.01,0.09,0.01,0.01,0.15,0.03,0.0,0.05,0.01,0.0,0.03,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.22,0.66,0.1,0.23
8009,0.08,0.04,0.09,0.0,0.0,0.01,0.01,0.0,0.08,0.04,0.0,0.03,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.43,0.38,0.11,0.49
176306,0.25,0.03,0.08,0.0,0.01,0.02,0.0,0.0,0.21,0.05,0.0,0.01,0.01,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.21,0.67,0.08,0.25
311323,0.18,0.18,0.04,0.0,0.0,0.01,0.0,0.0,0.22,0.12,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.16,0.76,0.03,0.17
190737,0.12,0.02,0.04,0.0,0.04,0.01,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.48,0.41,0.01,0.54
184044,0.21,0.13,0.12,0.0,0.0,0.01,0.0,0.0,0.14,0.01,0.0,0.01,0.0,0.0,0.06,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.0,0.16,0.63,0.15,0.2
205418,0.16,0.02,0.11,0.0,0.01,0.01,0.01,0.0,0.07,0.05,0.0,0.01,0.0,0.0,0.02,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.4,0.45,0.09,0.44
357724,0.18,0.02,0.1,0.0,0.02,0.01,0.04,0.0,0.07,0.16,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.0,0.07,0.7,0.01,0.27
798,0.28,0.06,0.1,0.0,0.01,0.02,0.02,0.0,0.14,0.04,0.0,0.01,0.0,0.0,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.18,0.68,0.08,0.22
224678,0.16,0.04,0.1,0.0,0.01,0.01,0.0,0.0,0.15,0.02,0.0,0.03,0.0,0.0,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.31,0.52,0.07,0.36
6839,0.11,0.1,0.07,0.0,0.0,0.01,0.0,0.0,0.28,0.02,0.0,0.01,0.01,0.0,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.05,0.2,0.61,0.09,0.28
156129,0.19,0.04,0.1,0.0,0.01,0.02,0.01,0.0,0.11,0.04,0.0,0.01,0.0,0.0,0.02,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.32,0.53,0.09,0.35
66590,0.1,0.03,0.15,0.01,0.0,0.01,0.0,0.0,0.07,0.02,0.0,0.02,0.0,0.0,0.03,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.4,0.41,0.11,0.46
88881,0.01,0.01,0.12,0.01,0.0,0.0,0.0,0.0,0.04,0.11,0.0,0.01,0.0,0.01,0.05,0.02,0.07,0.02,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.41,0.31,0.26,0.43
122435,0.27,0.04,0.13,0.0,0.01,0.02,0.02,0.0,0.12,0.04,0.0,0.05,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.19,0.7,0.07,0.21
327722,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.0,0.0,0.0,0.01,0.08,0.31,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.16,0.27,0.52,0.17
140519,0.15,0.02,0.09,0.01,0.01,0.02,0.02,0.01,0.07,0.06,0.0,0.04,0.0,0.01,0.06,0.08,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.22,0.5,0.23,0.27
66081,0.16,0.03,0.09,0.0,0.01,0.02,0.02,0.0,0.09,0.05,0.0,0.02,0.0,0.0,0.02,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.34,0.49,0.12,0.39
220367,0.18,0.04,0.1,0.0,0.01,0.02,0.03,0.0,0.1,0.05,0.0,0.02,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.28,0.55,0.12,0.33
1578,0.13,0.1,0.07,0.0,0.01,0.02,0.01,0.0,0.19,0.04,0.0,0.02,0.01,0.01,0.04,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0.02,0.17,0.6,0.18,0.22
380923,0.1,0.04,0.13,0.0,0.01,0.01,0.01,0.0,0.08,0.0,0.0,0.06,0.0,0.0,0.03,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.01,0.35,0.44,0.12,0.42
53103,0.15,0.03,0.15,0.0,0.03,0.01,0.02,0.0,0.08,0.02,0.0,0.01,0.0,0.0,0.02,0.05,0.06,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.27,0.5,0.15,0.32
133835,0.22,0.02,0.09,0.0,0.03,0.01,0.02,0.0,0.03,0.03,0.0,0.04,0.0,0.0,0.04,0.04,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.02,0.02,0.26,0.49,0.15,0.33
104351,0.1,0.05,0.09,0.0,0.03,0.01,0.0,0.03,0.09,0.01,0.0,0.01,0.0,0.0,0.03,0.04,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.02,0.33,0.42,0.16,0.4
132784,0.41,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.36,0.56,0.03,0.37
12859,0.21,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.01,0.0,0.0,0.04,0.03,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.25,0.45,0.22,0.31
213421,0.04,0.08,0.03,0.0,0.0,0.01,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.61,0.34,0.01,0.62
144988,0.23,0.02,0.1,0.0,0.0,0.03,0.01,0.0,0.1,0.07,0.0,0.01,0.0,0.0,0.02,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.25,0.57,0.13,0.26
281961,0.31,0.05,0.1,0.0,0.0,0.01,0.0,0.0,0.12,0.03,0.0,0.01,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.28,0.63,0.05,0.29
114316,0.14,0.03,0.11,0.02,0.01,0.02,0.02,0.0,0.12,0.09,0.0,0.01,0.0,0.0,0.04,0.05,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.0,0.17,0.57,0.19,0.21
359177,0.08,0.13,0.04,0.0,0.0,0.02,0.0,0.01,0.27,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.32,0.57,0.01,0.39
40393,0.17,0.05,0.12,0.0,0.01,0.02,0.01,0.0,0.14,0.05,0.0,0.02,0.0,0.0,0.02,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.26,0.59,0.09,0.3
259298,0.24,0.01,0.09,0.0,0.0,0.01,0.01,0.0,0.08,0.05,0.0,0.01,0.0,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.35,0.5,0.08,0.37
1715,0.27,0.03,0.14,0.0,0.0,0.03,0.0,0.0,0.11,0.03,0.0,0.01,0.0,0.0,0.04,0.1,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.14,0.62,0.21,0.17
1319,0.26,0.04,0.13,0.0,0.02,0.02,0.01,0.0,0.1,0.04,0.0,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.23,0.64,0.07,0.27
172385,0.2,0.01,0.11,0.01,0.01,0.01,0.01,0.0,0.08,0.04,0.0,0.02,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.34,0.5,0.11,0.39
192297,0.18,0.07,0.12,0.0,0.01,0.03,0.01,0.0,0.15,0.04,0.0,0.02,0.0,0.0,0.03,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.21,0.63,0.09,0.26
39994,0.15,0.15,0.09,0.0,0.02,0.01,0.01,0.0,0.18,0.01,0.0,0.01,0.0,0.0,0.05,0.04,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.17,0.63,0.15,0.22
38821,0.17,0.03,0.1,0.01,0.01,0.01,0.0,0.01,0.09,0.07,0.0,0.02,0.0,0.0,0.02,0.04,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.0,0.26,0.52,0.15,0.31
13916,0.06,0.06,0.06,0.0,0.0,0.02,0.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0,0.03,0.06,0.05,0.01,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.36,0.38,0.21,0.39
256669,0.19,0.02,0.12,0.0,0.01,0.02,0.01,0.01,0.09,0.06,0.0,0.02,0.01,0.0,0.02,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.27,0.56,0.13,0.32
117862,0.1,0.02,0.11,0.0,0.0,0.01,0.0,0.01,0.05,0.04,0.0,0.02,0.0,0.0,0.07,0.04,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.37,0.36,0.2,0.4
217083,0.23,0.01,0.11,0.0,0.02,0.02,0.02,0.0,0.07,0.07,0.0,0.02,0.0,0.0,0.01,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.27,0.57,0.07,0.33
69234,0.3,0.01,0.11,0.0,0.01,0.02,0.01,0.0,0.05,0.07,0.0,0.03,0.0,0.0,0.03,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.19,0.61,0.13,0.24
423802,0.18,0.02,0.12,0.0,0.01,0.01,0.01,0.01,0.02,0.06,0.0,0.02,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.0,0.38,0.46,0.04,0.51
264806,0.14,0.1,0.09,0.0,0.01,0.03,0.01,0.0,0.16,0.03,0.0,0.02,0.0,0.01,0.04,0.03,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.2,0.59,0.14,0.25
346199,0.17,0.03,0.11,0.0,0.02,0.01,0.0,0.0,0.08,0.04,0.0,0.02,0.0,0.0,0.04,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.33,0.48,0.12,0.37
1197,0.16,0.06,0.12,0.01,0.01,0.02,0.01,0.0,0.14,0.05,0.0,0.02,0.0,0.01,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.29,0.6,0.09,0.33
240014,0.14,0.02,0.09,0.01,0.01,0.01,0.01,0.01,0.1,0.04,0.0,0.02,0.0,0.01,0.06,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.27,0.46,0.24,0.29
145381,0.2,0.0,0.11,0.0,0.01,0.01,0.04,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.04,0.11,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.03,0.01,0.01,0.01,0.27,0.45,0.23,0.3
6047,0.08,0.04,0.12,0.0,0.02,0.02,0.01,0.0,0.06,0.01,0.0,0.01,0.0,0.01,0.05,0.09,0.06,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.34,0.37,0.24,0.4
33569,0.17,0.01,0.13,0.03,0.02,0.01,0.01,0.02,0.08,0.11,0.0,0.01,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.28,0.6,0.07,0.32
187590,0.25,0.02,0.15,0.01,0.0,0.01,0.02,0.01,0.05,0.09,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.32,0.63,0.02,0.33
13392,0.03,0.06,0.05,0.0,0.05,0.01,0.01,0.0,0.07,0.0,0.0,0.01,0.0,0.01,0.06,0.06,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.41,0.29,0.23,0.46
34745,0.17,0.06,0.13,0.0,0.01,0.02,0.01,0.0,0.13,0.04,0.0,0.02,0.0,0.01,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.23,0.59,0.13,0.27
7095,0.2,0.01,0.08,0.0,0.0,0.02,0.0,0.0,0.07,0.14,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.37,0.52,0.07,0.39
3692,0.16,0.03,0.08,0.0,0.02,0.02,0.03,0.0,0.08,0.03,0.0,0.01,0.0,0.0,0.04,0.06,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.3,0.46,0.16,0.37
176589,0.19,0.05,0.08,0.0,0.01,0.01,0.01,0.0,0.13,0.06,0.0,0.01,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.31,0.55,0.07,0.35
234378,0.09,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.0,0.01,0.06,0.12,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.02,0.0,0.39,0.24,0.31,0.43
19540,0.23,0.08,0.1,0.0,0.02,0.01,0.0,0.0,0.1,0.02,0.0,0.03,0.0,0.0,0.02,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.24,0.59,0.11,0.27
169366,0.32,0.01,0.13,0.01,0.01,0.02,0.01,0.01,0.08,0.02,0.0,0.04,0.01,0.0,0.02,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.21,0.67,0.07,0.27
154682,0.1,0.07,0.03,0.0,0.0,0.01,0.01,0.0,0.18,0.01,0.0,0.03,0.0,0.0,0.01,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.39,0.44,0.12,0.41
275554,0.1,0.15,0.05,0.0,0.01,0.01,0.0,0.0,0.19,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.41,0.52,0.04,0.42
101865,0.3,0.04,0.11,0.0,0.0,0.01,0.01,0.0,0.08,0.07,0.0,0.03,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.25,0.65,0.04,0.27
209220,0.02,0.03,0.08,0.0,0.01,0.01,0.0,0.0,0.11,0.0,0.0,0.06,0.0,0.0,0.02,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.01,0.0,0.5,0.32,0.1,0.56
233208,0.16,0.03,0.08,0.0,0.01,0.02,0.01,0.0,0.09,0.05,0.0,0.01,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.41,0.46,0.07,0.43
18498,0.2,0.04,0.13,0.01,0.0,0.01,0.0,0.0,0.09,0.06,0.0,0.01,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.33,0.55,0.05,0.35
364018,0.1,0.03,0.06,0.0,0.02,0.01,0.05,0.0,0.09,0.15,0.0,0.01,0.0,0.0,0.02,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.28,0.52,0.09,0.35
11284,0.15,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.52,0.29,0.13,0.54
1191,0.02,0.04,0.1,0.0,0.03,0.01,0.0,0.0,0.14,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.56,0.35,0.02,0.61
172257,0.22,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.55,0.36,0.04,0.58
4606,0.13,0.12,0.07,0.0,0.01,0.01,0.02,0.01,0.11,0.04,0.0,0.02,0.0,0.01,0.07,0.07,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.18,0.54,0.22,0.23
18876,0.18,0.02,0.13,0.0,0.04,0.01,0.01,0.0,0.06,0.02,0.0,0.02,0.0,0.01,0.06,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.24,0.49,0.17,0.32
4073,0.15,0.06,0.09,0.0,0.01,0.01,0.01,0.0,0.06,0.07,0.0,0.03,0.0,0.02,0.09,0.06,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.2,0.49,0.26,0.22
140,0.15,0.1,0.08,0.01,0.01,0.03,0.01,0.0,0.19,0.05,0.0,0.01,0.0,0.01,0.03,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.24,0.64,0.09,0.27
393910,0.32,0.04,0.12,0.0,0.01,0.03,0.01,0.02,0.12,0.06,0.0,0.02,0.0,0.0,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.03,0.1,0.75,0.07,0.18
260465,0.29,0.01,0.12,0.0,0.01,0.03,0.01,0.0,0.03,0.02,0.0,0.04,0.0,0.0,0.01,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.28,0.56,0.08,0.33
269766,0.12,0.01,0.08,0.01,0.0,0.01,0.0,0.0,0.09,0.04,0.0,0.02,0.0,0.0,0.03,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.4,0.38,0.16,0.44
147206,0.21,0.02,0.11,0.0,0.03,0.02,0.01,0.01,0.09,0.03,0.0,0.02,0.0,0.0,0.03,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.26,0.55,0.13,0.3
